"id","source","timestamp","weatherapi_location_name","weatherapi_location_country","weatherapi_location_localtime","weatherapi_current_temp_c","weatherapi_current_feelslike_c","weatherapi_current_humidity","weatherapi_current_wind_kph","weatherapi_current_condition_text","weatherapi_current_air_quality_co","weatherapi_current_air_quality_pm2_5","weatherapi_current_air_quality_pm10"
"1","WeatherAPI","2026-03-21T23:00:29+00:00","Moscow","Russia","2026-03-22 02:01","1.3","-0.3","69","5.4","Clear","1145.85","97.65","120.45"
"29","OpenExchangeRates","2026-03-21T23:03:22+00:00","","","","","","","","","","","","Usage subject to terms: https://openexchangerates.org/terms","https://openexchangerates.org/license","1774133996","USD","6.8864","0.862999","0.749681","82.822418"
"30","WeatherAPI","2026-03-21T23:03:22+00:00","Moscow","Russia","2026-03-22 02:01","1.3","-0.3","69","5.4","Clear","1145.85","97.65","120.45"
"31","CoinGecko","2026-03-21T23:03:22+00:00","","","","","","","","","","","","bitcoin","btc","Bitcoin","70249.0","1.406029725023E12","-532.2632592944719","-0.75199","2026-03-21T23:02:44.119Z","","",""
"32","CoinGecko","2026-03-21T23:03:22+00:00","","","","","","","","","","","","ethereum","eth","Ethereum","2148.39","2.59469850393E11","-7.490036868480274","-0.34742","2026-03-21T23:02:44.412Z","39.88697874626525","btc","3988.697874626525"
"33","OpenExchangeRates","2026-03-21T23:04:18+00:00","","","","","","","","","","","","Usage subject to terms: https://openexchangerates.org/terms","https://openexchangerates.org/license","1774133996","USD","6.8864","0.862999","0.749681","82.822418"
"34","CoinGecko","2026-03-21T23:04:18+00:00","","","","","","","","","","","","bitcoin","btc","Bitcoin","70245.0","1.406029725023E12","-535.6470888565382","-0.75677","2026-03-21T23:03:44.052Z","","",""
"35","CoinGecko","2026-03-21T23:04:18+00:00","","","","","","","","","","","","ethereum","eth","Ethereum","2147.8","2.59469850393E11","-8.085347349675885","-0.37504","2026-03-21T23:03:44.161Z","39.88399082407252","btc","3988.399082407252"
"36","WeatherAPI","2026-03-21T23:04:19+00:00","Moscow","Russia","2026-03-22 02:03","1.2","-0.4","69","5.4","Clear","1145.85","97.65","120.45"
"37","OpenExchangeRates","2026-03-21T23:04:29+00:00","","","","","","","","","","","","Usage subject to terms: https://openexchangerates.org/terms","https://openexchangerates.org/license","1774133996","USD","6.8864","0.862999","0.749681","82.822418"
"38","CoinGecko","2026-03-21T23:04:29+00:00","","","","","","","","","","","","bitcoin","btc","Bitcoin","70245.0","1.406029725023E12","-535.6470888565382","-0.75677","2026-03-21T23:03:44.052Z","","",""
"39","CoinGecko","2026-03-21T23:04:29+00:00","","","","","","","","","","","","ethereum","eth","Ethereum","2147.8","2.59469850393E11","-8.085347349675885","-0.37504","2026-03-21T23:03:44.161Z","39.88399082407252","btc","3988.399082407252"
"40","WeatherAPI","2026-03-21T23:04:30+00:00","Moscow","Russia","2026-03-22 02:03","1.2","-0.4","69","5.4","Clear","1145.85","97.65","120.45"
